time/fps,train/adaptive_beta,time/total_timesteps,time/iterations,time/time_elapsed,train/n_updates,train/approx_kl,train/clip_fraction,train/entropy_loss,train/explained_variance,train/learning_rate,train/clip_range,train/loss,train/policy_gradient_loss,train/value_loss,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_reward,eval/mean_ep_length
0,0.5,3264,51,19183,500,0.009270279,0.034375,-10.261413764953613,1.4901161193847656e-06,0.0003,0.2,612.5394287109375,-0.042515427619218824,1240.848681640625,-319.96753119230766,60.67307692307692,,
0,0.5,3328,52,19417,510,0.0040666927,0.003125,-10.249757862091064,-1.430511474609375e-06,0.0003,0.2,561.2277221679688,-0.0248657388612628,1138.15546875,-318.9665409056603,60.54716981132076,,
0,0.5,3392,53,19631,520,0.008360364,0.0171875,-10.242904090881348,2.980232238769531e-07,0.0003,0.2,657.8976440429688,-0.03799535147845745,1331.4006713867188,-318.9665409056603,60.54716981132076,,
0,0.5,3456,54,19875,530,0.004757271,0.009375,-10.229675102233887,-1.1920928955078125e-06,0.0003,0.2,734.1632080078125,-0.023683514818549155,1484.70869140625,-320.1431251090908,60.872727272727275,,
0,0.5,3520,55,20079,540,0.0051650954,0.003125,-10.232907390594482,1.6689300537109375e-06,0.0003,0.2,735.7232666015625,-0.027093780413269996,1487.5985473632813,-314.99638871428573,59.982142857142854,,
,0.5,3584,,,550,0.0069467304,0.021875,-10.241673469543457,3.6954879760742188e-06,0.0003,0.2,446.42315673828125,-0.0293255427852273,907.3216857910156,,,-183.4219738,100.0
0,0.5,3584,56,21636,,,,,,,,,,,-316.4162770526316,60.45614035087719,,
0,0.5,3648,57,21869,560,0.008554113,0.0265625,-10.253045463562012,2.1457672119140625e-06,0.0003,0.2,545.9909057617188,-0.03706751577556133,1107.468701171875,-315.3518865084746,60.30508474576271,,
0,0.5,3712,58,22072,570,0.0049283756,0.009375,-10.26579246520996,2.6226043701171875e-06,0.0003,0.2,533.2796020507812,-0.01778128296136856,1081.39267578125,-311.9232090491803,59.704918032786885,,
0,0.5,3776,59,22301,580,0.00670473,0.0140625,-10.273022842407226,3.3974647521972656e-06,0.0003,0.2,477.2286682128906,-0.032158325985074045,968.7825805664063,-308.4935197258064,59.096774193548384,,
0,0.5,3840,60,22538,590,0.0035712365,0.0,-10.26632833480835,2.086162567138672e-06,0.0003,0.2,1027.16357421875,-0.020501872152090074,2071.5576171875,-310.0587504126984,59.23809523809524,,
0,0.5,3904,61,22753,600,0.0050848834,0.0109375,-10.264412975311279,2.8014183044433594e-06,0.0003,0.2,750.5082397460938,-0.02711855247616768,1517.1173828125,-310.0587504126984,59.23809523809524,,
0,0.5,3968,62,22962,610,0.0030022953,0.003125,-10.260821437835693,4.172325134277344e-07,0.0003,0.2,772.645263671875,-0.020724622160196306,1562.0385375976562,-310.0587504126984,59.23809523809524,,
0,0.5,4032,63,23180,620,0.0051387874,0.0046875,-10.263590812683105,-1.0728836059570312e-06,0.0003,0.2,598.7086181640625,-0.027748525515198706,1213.3173828125,-313.16365332307697,59.738461538461536,,
,0.5,4096,,,630,0.0032059886,0.0,-10.271091747283936,3.814697265625e-06,0.0003,0.2,650.4041137695312,-0.021035940013825895,1316.2190551757812,,,-62.1406214,400.0
0,0.5,4096,64,24780,,,,,,,,,,,-314.4243483432836,60.1044776119403,,
0,0.5,4160,65,24972,640,0.0072566886,0.015625,-10.271552085876465,3.039836883544922e-06,0.0003,0.2,499.8492736816406,-0.036630666628479955,1014.1644714355468,-312.1493345882353,59.838235294117645,,
0,0.5,4224,66,25197,650,0.006856649,0.0125,-10.254494667053223,2.5033950805664062e-06,0.0003,0.2,495.811279296875,-0.030698713846504688,1006.2995727539062,-311.13388365217395,59.710144927536234,,
0,0.5,4288,67,25411,660,0.004251808,0.003125,-10.24082899093628,8.940696716308594e-07,0.0003,0.2,554.841552734375,-0.02556429635733366,1124.8017700195312,-311.13388365217395,59.710144927536234,,
0,0.5,4352,68,25621,670,0.004558132,0.0046875,-10.235953998565673,1.3709068298339844e-06,0.0003,0.2,598.0477294921875,-0.025504810735583305,1211.80673828125,-309.28177435714287,59.48571428571429,,
0,0.5,4416,69,25851,680,0.0071526123,0.0140625,-10.24300184249878,-7.152557373046875e-07,0.0003,0.2,506.4654541015625,-0.02730743996798992,1027.7741088867188,-307.90081946575344,59.31506849315068,,
0,0.5,4480,70,26062,690,0.008747934,0.021875,-10.258974647521972,1.0728836059570312e-06,0.0003,0.2,478.8435363769531,-0.03301594592630863,971.9666259765625,-307.0399612972973,59.2972972972973,,
0,0.5,4544,71,26265,700,0.008829601,0.0265625,-10.274249362945557,8.344650268554688e-07,0.0003,0.2,642.388427734375,-0.025112556014209985,1300.38125,-307.0399612972973,59.2972972972973,,
,0.5,4608,,,710,0.003379791,0.0046875,-10.278240394592284,-5.960464477539062e-07,0.0003,0.2,713.05419921875,-0.015234703943133355,1442.550927734375,,,-148.8795044,400.0
0,0.5,4608,72,27858,,,,,,,,,,,-306.4737437466667,59.266666666666666,,
0,0.5,4672,73,28076,720,0.0051850425,0.0109375,-10.27728567123413,1.1920928955078125e-06,0.0003,0.2,494.80438232421875,-0.026345535460859538,1004.3740234375,-306.4737437466667,59.266666666666666,,
0,0.5,4736,74,28288,730,0.0070133805,0.015625,-10.278873062133789,-3.0994415283203125e-06,0.0003,0.2,786.2550048828125,-0.029438148252665997,1589.454638671875,-309.3921010519481,59.753246753246756,,
0,0.5,4800,75,28505,740,0.004032246,0.0015625,-10.286022663116455,2.980232238769531e-07,0.0003,0.2,549.1715698242188,-0.02151961736381054,1113.5652954101563,-310.62749575641027,59.98717948717949,,
0,0.5,4864,76,28712,750,0.0042766426,0.00625,-10.290621948242187,-1.9073486328125e-06,0.0003,0.2,658.6434936523438,-0.022726629674434663,1333.3916748046875,-310.62749575641027,59.98717948717949,,
0,0.5,4928,77,28956,760,0.00432247,0.0046875,-10.303783798217774,-9.5367431640625e-07,0.0003,0.2,503.859375,-0.02256307555362582,1023.0176452636719,-310.4255424936709,60.18987341772152,,
0,0.5,4992,78,29205,770,0.005210898,0.009375,-10.312041664123536,-8.344650268554688e-07,0.0003,0.2,821.77734375,-0.024712616205215455,1659.8322875976562,-311.1274990493827,60.333333333333336,,
0,0.475,5056,79,29415,780,0.003508076,0.0015625,-10.31068811416626,-7.152557373046875e-07,0.0003,0.2,678.67529296875,-0.021058996394276618,1373.2877563476563,-307.6751706219512,59.646341463414636,,
