train/adaptive_beta,time/total_timesteps,rollout/ep_rew_mean,time/iterations,time/fps,rollout/ep_len_mean,time/time_elapsed,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/loss,train/value_loss,train/clip_fraction,train/entropy_loss,train/approx_kl,eval/mean_reward,eval/mean_ep_length
0.42868749999999994,15232,-266.45780693000006,119,0,50.5,53383,1180,0.0003,-0.04919268442317844,-7.152557373046875e-07,0.2,965.6748657226562,2182.997491455078,0.0703125,-10.296228885650635,0.015264226,,
0.42868749999999994,15360,,,,,,1190,0.0003,-0.05654086396098137,-9.5367431640625e-07,0.2,1099.52880859375,2167.552764892578,0.06953125,-10.287589073181152,0.015126686,-125.0312954,137.8
0.42868749999999994,15360,-266.45780693000006,120,0,50.5,54470,,,,,,,,,,,,
0.42868749999999994,15488,-267.3997462,121,0,50.45,54750,1200,0.0003,-0.01704335119575262,7.152557373046875e-07,0.2,1889.6956787109375,3667.728381347656,0.00078125,-10.298339700698852,0.0026837736,,
0.42868749999999994,15616,-267.31083018000004,122,0,50.18,55019,1210,0.0003,-0.025926293293014168,-7.152557373046875e-07,0.2,1484.8345947265625,3450.4526611328124,0.00390625,-10.298948383331298,0.004686138,,
0.42868749999999994,15744,-269.1954263,123,0,50.69,55284,1220,0.0003,-0.047946271020919085,-9.5367431640625e-07,0.2,822.9130859375,1711.835546875,0.07109375,-10.292045211791992,0.013659526,,
0.42868749999999994,15872,,,,,,1230,0.0003,-0.03458563182502985,-8.344650268554688e-07,0.2,1177.1519775390625,2547.2808349609377,0.0578125,-10.304886770248412,0.010244889,-150.817821,104.8
0.42868749999999994,15872,-270.1140705,124,0,50.79,56372,,,,,,,,,,,,
0.42868749999999994,16000,-269.26730028,125,0,50.48,56649,1240,0.0003,-0.038764354027807715,-7.152557373046875e-07,0.2,1434.51904296875,3028.695556640625,0.03046875,-10.295766115188599,0.008745426,,
0.42868749999999994,16128,-269.21168146,126,0,50.44,56896,1250,0.0003,-0.05527708362787962,-1.430511474609375e-06,0.2,1011.5509033203125,1982.2922912597655,0.10234375,-10.278888654708862,0.01768938,,
0.42868749999999994,16256,-268.85436921,127,0,50.67,57154,1260,0.0003,-0.042596543580293654,-9.5367431640625e-07,0.2,934.9692993164062,2207.505267333984,0.0609375,-10.277025270462037,0.012396895,,
0.42868749999999994,16384,,,,,,1270,0.0003,-0.055157039780169725,-1.3113021850585938e-06,0.2,1249.8287353515625,2553.862841796875,0.071875,-10.25885739326477,0.015768306,-10.696216199999999,13.2
0.42868749999999994,16384,-270.12240067999994,128,0,50.83,57601,,,,,,,,,,,,
0.42868749999999994,16512,-269.44347293,129,0,50.78,57866,1280,0.0003,-0.05072193583473563,-7.152557373046875e-07,0.2,1207.1427001953125,2324.463757324219,0.06953125,-10.283140611648559,0.014235789,,
0.42868749999999994,16640,-264.55119745,130,0,49.85,58150,1290,0.0003,-0.03528090501204133,-8.344650268554688e-07,0.2,1419.569580078125,2599.5166625976562,0.03359375,-10.291111993789674,0.008493537,,
0.42868749999999994,16768,-261.60684889,131,0,49.3,58417,1300,0.0003,-0.06389659196138382,-8.344650268554688e-07,0.2,932.9556274414062,1844.9460510253907,0.11796875,-10.274579620361328,0.020274036,,
0.42868749999999994,16896,,,,,,1310,0.0003,-0.029867781884968282,-9.5367431640625e-07,0.2,1696.1201171875,3183.664343261719,0.0125,-10.274269390106202,0.006186322,-66.0487106,152.2
0.42868749999999994,16896,-259.94926226,132,0,49.23,59508,,,,,,,,,,,,
0.42868749999999994,17024,-260.93562079,133,0,49.53,59779,1320,0.0003,-0.03109125206246972,-1.1920928955078125e-07,0.2,1384.6627197265625,3109.0466796875,0.015625,-10.277304220199586,0.0062062307,,
0.42868749999999994,17152,-258.4868940199999,134,0,48.87,60055,1330,0.0003,-0.044821760570630434,-8.344650268554688e-07,0.2,1226.8182373046875,2469.0777954101563,0.03984375,-10.26901135444641,0.0111501925,,
0.42868749999999994,17280,-248.52269548000004,135,0,47.1,60337,1340,0.0003,-0.036486298404634,-8.344650268554688e-07,0.2,1493.8214111328125,3143.33955078125,0.03828125,-10.285720777511596,0.009996327,,
0.42868749999999994,17408,,,,,,1350,0.0003,-0.06165093574672938,-7.152557373046875e-07,0.2,840.293212890625,1796.70712890625,0.159375,-10.280316877365113,0.023374131,-96.505242,101.6
0.42868749999999994,17408,-248.2972443,136,0,47.17,61425,,,,,,,,,,,,
0.42868749999999994,17536,-248.64688046999999,137,0,47.19,61712,1360,0.0003,-0.0428660815116018,-4.76837158203125e-07,0.2,1422.5086669921875,2811.6310302734373,0.0328125,-10.28957748413086,0.009949774,,
0.42868749999999994,17664,-252.71197257999995,138,0,48.15,61993,1370,0.0003,-0.04141197977587581,-4.76837158203125e-07,0.2,1311.9993896484375,2812.01669921875,0.04375,-10.279885387420654,0.009851048,,
0.42868749999999994,17792,-250.06663027999994,139,0,47.75,62259,1380,0.0003,-0.033058181032538415,-3.5762786865234375e-07,0.2,1482.5087890625,3098.2163940429687,0.0109375,-10.282418394088745,0.0065553132,,
0.42868749999999994,17920,,,,,,1390,0.0003,-0.0811056574806571,-1.1920928955078125e-06,0.2,714.0133056640625,1563.3647033691407,0.23125,-10.279461765289307,0.034928408,-13.952926,34.2
0.42868749999999994,17920,-242.07049522000005,140,0,46.29,62882,,,,,,,,,,,,
0.42868749999999994,18048,-238.40162405000004,141,0,45.62,63164,1400,0.0003,-0.06179596455767751,-1.0728836059570312e-06,0.2,1046.798583984375,1853.2296630859375,0.140625,-10.275025701522827,0.023149256,,
0.42868749999999994,18176,-237.5967118,142,0,45.47,63447,1410,0.0003,-0.03678421657532453,-4.76837158203125e-07,0.2,1384.3675537109375,3030.538916015625,0.0421875,-10.286435270309449,0.009227961,,
0.42868749999999994,18304,-229.52028314999995,143,0,44.08,63699,1420,0.0003,-0.04196277726441622,-1.430511474609375e-06,0.2,1484.181396484375,2824.687451171875,0.0265625,-10.282511663436889,0.009297693,,
0.42868749999999994,18432,,,,,,1430,0.0003,-0.04819417940452695,-7.152557373046875e-07,0.2,1027.627685546875,2266.309991455078,0.0546875,-10.286699295043945,0.012435606,-30.823373600000004,22.6
0.42868749999999994,18432,-230.80527960999996,144,0,44.19,64171,,,,,,,,,,,,
0.42868749999999994,18560,-237.04468551000002,145,0,45.33,64460,1440,0.0003,-0.038219055347144607,-4.76837158203125e-07,0.2,1248.5211181640625,2786.544470214844,0.0375,-10.294891929626464,0.008470152,,
0.42868749999999994,18688,-236.15439231,146,0,45.02,64724,1450,0.0003,-0.03292898721992969,-3.5762786865234375e-07,0.2,1428.2969970703125,3154.7079223632813,0.01328125,-10.294892263412475,0.0063573853,,
0.42868749999999994,18816,-237.35259453999998,147,0,45.19,65000,1460,0.0003,-0.10866817142814397,-1.3113021850585938e-06,0.2,587.9972534179688,1276.7112365722655,0.49296875,-10.276460313796997,0.09087428,,
0.42868749999999994,18944,,,,,,1470,0.0003,-0.009267370542511344,0.0,0.2,2085.600830078125,4128.200512695313,0.0,-10.313043642044068,0.0034888303,-55.06195760000001,280.6
0.42868749999999994,18944,-238.35250365,148,0,45.12,66006,,,,,,,,,,,,
0.42868749999999994,19072,-239.78777634999997,149,0,45.31,66283,1480,0.0003,-0.01866706842556596,-2.384185791015625e-07,0.2,1800.770751953125,4023.6316162109374,0.0046875,-10.316413068771363,0.0023753517,,
0.42868749999999994,19200,-235.41231316000002,150,0,44.57,66568,1490,0.0003,-0.027323014475405215,-7.152557373046875e-07,0.2,1676.22607421875,3643.7475830078124,0.00390625,-10.30234317779541,0.0047694067,,
0.42868749999999994,19328,-238.24837835999998,151,0,44.88,66842,1500,0.0003,-0.04240221371874213,-7.152557373046875e-07,0.2,1680.55322265625,3091.4776245117187,0.0453125,-10.296631002426148,0.01037926,,
0.42868749999999994,19456,,,,,,1510,0.0003,-0.03235874492675066,-8.344650268554688e-07,0.2,1195.756103515625,2420.7716857910154,0.02890625,-10.298735094070434,0.009541823,-78.10415800000001,315.0
0.42868749999999994,19456,-231.71457585,152,0,43.58,67820,,,,,,,,,,,,
0.42868749999999994,19584,-234.89430916,153,0,44.42,68082,1520,0.0003,-0.04610888306051493,-7.152557373046875e-07,0.2,1058.5770263671875,2300.722265625,0.0421875,-10.30206332206726,0.010277671,,
0.42868749999999994,19712,-231.4942041,154,0,43.87,68335,1530,0.0003,-0.039324520900845525,-7.152557373046875e-07,0.2,1539.9808349609375,2864.410681152344,0.01875,-10.286465454101563,0.0078152865,,
0.42868749999999994,19840,-229.82769363000003,155,0,43.72,68613,1540,0.0003,-0.033525209221988914,-7.152557373046875e-07,0.2,1316.9093017578125,2736.5965209960937,0.0265625,-10.295979070663453,0.007792575,,
0.42868749999999994,19968,,,,,,1550,0.0003,-0.035153110325336454,-4.76837158203125e-07,0.2,1340.927978515625,2888.261340332031,0.01796875,-10.29601855278015,0.0064467317,-31.891920600000002,168.6
0.42868749999999994,19968,-229.19896594,156,0,43.71,69278,,,,,,,,,,,,
0.40725312499999994,20096,-225.69156631999994,157,0,43.07,69595,1560,0.0003,-0.06827255990356207,-4.76837158203125e-07,0.2,742.8277587890625,1347.763934326172,0.1296875,-10.28343677520752,0.024272852,,
0.40725312499999994,20224,-222.77337433,158,0,42.51,69871,1570,0.0003,-0.034782621916383503,-4.76837158203125e-07,0.2,1650.2398681640625,3290.3044555664064,0.02734375,-10.28186593055725,0.008822391,,
0.40725312499999994,20352,-222.10736545,159,0,42.49,70130,1580,0.0003,-0.045369187742471694,-5.960464477539062e-07,0.2,1260.1234130859375,2456.985876464844,0.0375,-10.272873210906983,0.009468369,,
0.40725312499999994,20480,,,,,,1590,0.0003,-0.0352791634388268,-2.384185791015625e-07,0.2,1815.7847900390625,3849.438024902344,0.0203125,-10.278915548324585,0.0072545083,-64.2106526,65.0
0.40725312499999994,20480,-223.06040577,160,0,42.61,70931,,,,,,,,,,,,
0.40725312499999994,20608,-224.84550485999998,161,0,42.64,71202,1600,0.0003,-0.027468378096818923,-8.344650268554688e-07,0.2,1887.78466796875,3631.9754272460937,0.01171875,-10.271907138824464,0.004552835,,
0.40725312499999994,20736,-219.17979526,162,0,41.52,71470,1610,0.0003,-0.06218859823420644,-2.384185791015625e-07,0.2,1018.010498046875,2202.762725830078,0.14921875,-10.264301347732545,0.0232182,,
0.40725312499999994,20864,-219.50173321,163,0,41.5,71747,1620,0.0003,-0.04318740637972951,-5.960464477539062e-07,0.2,841.1322631835938,2031.566748046875,0.05625,-10.26402473449707,0.01227219,,
0.40725312499999994,20992,,,,,,1630,0.0003,-0.03784245420247316,-1.0728836059570312e-06,0.2,1193.4879150390625,2395.8353515625,0.0203125,-10.262540769577026,0.0074941725,-158.46633200000002,100.0
0.40725312499999994,20992,-211.58820277000007,164,0,40.21,72805,,,,,,,,,,,,
0.40725312499999994,21120,-209.02559964999998,165,0,40.06,73065,1640,0.0003,-0.09183835969306528,-5.960464477539062e-07,0.2,939.7752075195312,1954.6296813964843,0.30390625,-10.244071960449219,0.044026166,,
0.40725312499999994,21248,-207.91186679999998,166,0,39.94,73333,1650,0.0003,-0.0716771143488586,-8.344650268554688e-07,0.2,1191.603271484375,2341.57001953125,0.1890625,-10.257668828964233,0.030862197,,
0.40725312499999994,21376,-206.30249476,167,0,39.52,73596,1660,0.0003,-0.04745790604501963,-5.960464477539062e-07,0.2,1378.1439208984375,2603.40439453125,0.065625,-10.245436954498292,0.013347991,,
0.40725312499999994,21504,,,,,,1670,0.0003,-0.035292901331558824,-3.5762786865234375e-07,0.2,1214.445556640625,2108.525994873047,0.02421875,-10.246805667877197,0.008077854,-86.2757056,395.0
0.40725312499999994,21504,-198.83868517,168,0,38.3,74779,,,,,,,,,,,,
0.40725312499999994,21632,-196.78162007999998,169,0,38.02,75039,1680,0.0003,-0.10228278450667858,-5.960464477539062e-07,0.2,1167.4300537109375,2433.3510620117186,0.52734375,-10.235363483428955,0.13819045,,
0.40725312499999994,21760,-198.33656262999997,170,0,38.3,75306,1690,0.0003,-0.021962659899145365,-4.76837158203125e-07,0.2,1630.657958984375,3212.792822265625,0.07421875,-10.256221199035645,0.01051344,,
0.40725312499999994,21888,-202.58084686,171,0,38.95,75562,1700,0.0003,-0.022577257361263037,-1.1920928955078125e-07,0.2,1488.288330078125,3219.7065185546876,0.00078125,-10.267918062210082,0.0024170908,,
0.40725312499999994,22016,,,,,,1710,0.0003,-0.0242494301404804,-2.384185791015625e-07,0.2,1874.7508544921875,3065.3308959960937,0.00390625,-10.26224331855774,0.003401978,-151.5457784,399.6
0.40725312499999994,22016,-207.76134303999999,172,0,39.81,76686,,,,,,,,,,,,
0.40725312499999994,22144,-207.96720123,173,0,39.75,76957,1720,0.0003,-0.02554606106132269,0.0,0.2,1224.9603271484375,2855.9142578125,0.00234375,-10.261725664138794,0.0037074126,,
0.40725312499999994,22272,-208.7326691,174,0,40.4,77229,1730,0.0003,-0.01895215976983309,-3.5762786865234375e-07,0.2,1118.0518798828125,2455.8109741210938,0.0015625,-10.260348081588745,0.0025554402,,
0.40725312499999994,22400,-210.84290675999998,175,0,40.82,77502,1740,0.0003,-0.028454216197133064,-4.76837158203125e-07,0.2,1309.832275390625,2447.4701538085938,0.0171875,-10.25987343788147,0.004119687,,
0.40725312499999994,22528,,,,,,1750,0.0003,-0.021238612523302437,-2.384185791015625e-07,0.2,1566.6162109375,3087.2943603515623,0.00078125,-10.266401004791259,0.0022756197,-152.51004519999998,400.0
0.40725312499999994,22528,-218.89178618999995,176,0,42.3,78686,,,,,,,,,,,,
0.40725312499999994,22656,-218.89178618999995,177,0,42.3,78953,1760,0.0003,-0.034360603289678694,-4.76837158203125e-07,0.2,1083.3319091796875,2107.497528076172,0.028125,-10.27565302848816,0.008264254,,
0.40725312499999994,22784,-223.22138321000003,178,0,43.05,79228,1770,0.0003,-0.01540172784589231,1.1920928955078125e-07,0.2,1854.9794921875,3546.875134277344,0.0,-10.292205047607421,0.0021150345,,
0.40725312499999994,22912,-218.90532040000002,179,0,42.39,79509,1780,0.0003,-0.051893116626888516,-1.1920928955078125e-07,0.2,979.235595703125,1960.1183959960938,0.06484375,-10.295435619354247,0.01356021,,
0.40725312499999994,23040,,,,,,1790,0.0003,-0.02741292053833604,-3.5762786865234375e-07,0.2,1338.6328125,2705.5391479492187,0.0109375,-10.286329078674317,0.004092298,-78.797396,213.8
0.40725312499999994,23040,-222.55942503999998,180,0,43.1,80617,,,,,,,,,,,,
0.40725312499999994,23168,-223.90112608999996,181,0,43.32,80905,1800,0.0003,-0.027305889036506416,-5.960464477539062e-07,0.2,1641.7711181640625,3179.28525390625,0.0109375,-10.29424171447754,0.0038598864,,
0.40725312499999994,23296,-219.18331208999996,182,0,42.77,81165,1810,0.0003,-0.021277810726314784,-2.384185791015625e-07,0.2,1489.7186279296875,2931.79189453125,0.003125,-10.295182991027833,0.002418493,,
0.40725312499999994,23424,-216.57143304,183,0,42.37,81415,1820,0.0003,-0.04123174687847495,1.1920928955078125e-07,0.2,1019.4421997070312,2210.7280700683596,0.03984375,-10.305262136459351,0.009483285,,
0.40725312499999994,23552,,,,,,1830,0.0003,-0.03427815344184637,0.0,0.2,859.528564453125,1893.443182373047,0.0140625,-10.30321545600891,0.006376008,-29.318670400000002,26.6
0.40725312499999994,23552,-216.07472803999997,184,0,42.49,81907,,,,,,,,,,,,
0.40725312499999994,23680,-216.48067788,185,0,42.68,82167,1840,0.0003,-0.0432127692271024,-1.1920928955078125e-07,0.2,968.7764892578125,2145.8802124023437,0.0359375,-10.296414709091186,0.009461805,,
0.40725312499999994,23808,-215.94755712000003,186,0,42.57,82432,1850,0.0003,-0.04542856644839048,-2.384185791015625e-07,0.2,1340.3026123046875,2663.3575805664063,0.03359375,-10.28265585899353,0.0096904915,,
0.40725312499999994,23936,-218.4864981300001,187,0,43.09,82694,1860,0.0003,-0.030394141934812068,-7.152557373046875e-07,0.2,1142.52392578125,2312.2370178222654,0.01171875,-10.278822231292725,0.0051361206,,
0.40725312499999994,24064,,,,,,1870,0.0003,-0.04843585025519133,-4.76837158203125e-07,0.2,1186.172119140625,2338.841833496094,0.0625,-10.285496377944947,0.012772594,-54.500486,101.0
0.40725312499999994,24064,-218.26681068000002,188,0,43.11,83806,,,,,,,,,,,,
0.40725312499999994,24192,-219.02238835000003,189,0,43.23,84076,1880,0.0003,-0.026801005750894547,-2.384185791015625e-07,0.2,1456.2401123046875,3013.7910034179686,0.0125,-10.294735002517701,0.00476322,,
0.40725312499999994,24320,-221.93542151999998,190,0,43.46,84347,1890,0.0003,-0.01698214337229729,-4.76837158203125e-07,0.2,1734.7659912109375,3608.823974609375,0.00078125,-10.295636940002442,0.0018742401,,
0.40725312499999994,24448,-219.29070392999998,191,0,42.9,84605,1900,0.0003,-0.03776561664417386,-3.5762786865234375e-07,0.2,1119.2071533203125,2508.6710815429688,0.01484375,-10.300047540664673,0.006356206,,
0.40725312499999994,24576,,,,,,1910,0.0003,-0.025196464173495768,-1.1920928955078125e-07,0.2,1651.53271484375,3188.8750244140624,0.00625,-10.303670883178711,0.003527264,-43.1372994,60.6
0.40725312499999994,24576,-226.02476273999997,192,0,44.29,85278,,,,,,,,,,,,
0.40725312499999994,24704,-229.41596778,193,0,45.08,85537,1920,0.0003,-0.03442202303558588,1.1920928955078125e-07,0.2,864.7958374023438,1936.1174926757812,0.0171875,-10.304779148101806,0.0069175996,,
0.40725312499999994,24832,-226.74292515999997,194,0,44.6,85830,1930,0.0003,-0.06181341717019677,-3.5762786865234375e-07,0.2,1108.6944580078125,2261.6600646972656,0.11796875,-10.297876930236816,0.019445604,,
0.40725312499999994,24960,-222.17831891000003,195,0,43.88,86107,1940,0.0003,-0.016704780142754318,-3.5762786865234375e-07,0.2,1948.3646240234375,4127.766662597656,0.0015625,-10.301420164108276,0.0024169916,,
0.38689046874999994,25088,,,,,,1950,0.0003,-0.046898095030337573,0.0,0.2,1424.2435302734375,2974.6072509765627,0.059375,-10.293516397476196,0.01293451,-182.27457220000002,99.4
0.38689046874999994,25088,-224.81819317,196,0,44.23,87199,,,,,,,,,,,,
0.38689046874999994,25216,-226.11317925,197,0,44.44,87473,1960,0.0003,-0.08397854743525386,-5.960464477539062e-07,0.2,1072.6781005859375,2431.9366760253906,0.31328125,-10.285855150222778,0.07583753,,
0.38689046874999994,25344,-226.66976770000002,198,0,44.58,87741,1970,0.0003,0.0035678747575730086,-1.1920928955078125e-07,0.2,1917.6741943359375,3687.8392578125,0.0984375,-10.307274007797242,0.012519423,,
0.38689046874999994,25472,-231.62843460999997,199,0,45.21,88013,1980,0.0003,-0.019735721964389087,-3.5762786865234375e-07,0.2,1517.9931640625,3140.0906005859374,0.0046875,-10.296707439422608,0.0023168214,,
0.38689046874999994,25600,,,,,,1990,0.0003,-0.018285136809572576,-3.5762786865234375e-07,0.2,2087.50439453125,3998.630859375,0.00078125,-10.299880313873292,0.0020335675,-23.980180400000002,45.2
0.38689046874999994,25600,-237.43837389,200,0,46.18,88767,,,,,,,,,,,,
0.38689046874999994,25728,-238.63795107,201,0,46.18,89040,2000,0.0003,-0.022150649689137936,-2.384185791015625e-07,0.2,1493.203369140625,2802.10830078125,0.00390625,-10.296739339828491,0.0027993666,,
0.38689046874999994,25856,-243.94236777999998,202,0,47.23,89310,2010,0.0003,-0.019640199653804303,-2.384185791015625e-07,0.2,1357.3851318359375,2814.053271484375,0.00703125,-10.293811988830566,0.0027009924,,
0.38689046874999994,25984,-239.40562756,203,0,46.39,89574,2020,0.0003,-0.060933730006217955,-2.384185791015625e-07,0.2,1385.4259033203125,2680.8041259765623,0.1734375,-10.282384347915649,0.04020889,,
0.38689046874999994,26112,,,,,,2030,0.0003,-0.11330405734479428,-3.5762786865234375e-07,0.2,1063.7308349609375,2331.3713928222655,0.56640625,-10.251214790344239,0.09031112,-20.6006016,326.6
0.38689046874999994,26112,-241.61019741000004,204,0,46.81,90597,,,,,,,,,,,,
0.38689046874999994,26240,-241.52845589,205,0,46.92,90842,2040,0.0003,-0.025052214600145818,-4.76837158203125e-07,0.2,1595.65625,2910.632458496094,0.04140625,-10.263260555267333,0.007636802,,
0.38689046874999994,26368,-245.86866113000005,206,0,47.65,91092,2050,0.0003,-0.03311992385424674,-2.384185791015625e-07,0.2,1391.876220703125,2647.0725219726564,0.015625,-10.264943170547486,0.0058907163,,
0.38689046874999994,26496,-244.91997489000005,207,0,47.46,91363,2060,0.0003,-0.030653075594455004,-1.1920928955078125e-07,0.2,1119.82958984375,2306.4851196289064,0.01796875,-10.273806953430176,0.005937368,,
0.38689046874999994,26624,,,,,,2070,0.0003,-0.020657519903033973,-2.384185791015625e-07,0.2,1469.6644287109375,2644.9924194335936,0.00625,-10.24143180847168,0.0022037826,-84.9638944,400.0
0.38689046874999994,26624,-244.30793594000002,208,0,47.55,92549,,,,,,,,,,,,
0.38689046874999994,26752,-242.91797980000004,209,0,47.75,92794,2080,0.0003,-0.020182250440120696,0.0,0.2,1679.8160400390625,3024.553125,0.00625,-10.259193801879883,0.00225895,,
0.38689046874999994,26880,-238.73180545999995,210,0,46.94,93039,2090,0.0003,-0.022281412780284882,-3.5762786865234375e-07,0.2,1465.0576171875,2761.876843261719,0.00625,-10.257747316360474,0.0033131372,,
0.38689046874999994,27008,-238.30442299999999,211,0,46.64,93312,2100,0.0003,-0.030564802512526513,-2.384185791015625e-07,0.2,949.7889404296875,1854.0500732421874,0.015625,-10.269213390350341,0.0073081027,,
0.38689046874999994,27136,,,,,,2110,0.0003,-0.015209666173905134,-3.5762786865234375e-07,0.2,1609.7911376953125,3440.7372192382813,0.003125,-10.279110288619995,0.0020332243,-76.4279896,400.0
0.38689046874999994,27136,-235.10197129,212,0,45.81,94503,,,,,,,,,,,,
0.38689046874999994,27264,-231.47796804000006,213,0,45.15,94781,2120,0.0003,-0.06734734363853931,-3.5762786865234375e-07,0.2,818.1968383789062,1888.7160888671874,0.17890625,-10.273003339767456,0.031215394,,
0.38689046874999994,27392,-230.10458469000005,214,0,44.92,95045,2130,0.0003,-0.0101345119997859,-1.1920928955078125e-07,0.2,1812.969970703125,4338.518566894531,0.0,-10.281389522552491,0.0017748373,,
0.38689046874999994,27520,-236.22960256,215,0,45.98,95335,2140,0.0003,-0.0157738933339715,-2.384185791015625e-07,0.2,1613.9036865234375,3126.731164550781,0.0,-10.281293058395386,0.0014178171,,
0.38689046874999994,27648,,,,,,2150,0.0003,-0.01350204236805439,-2.384185791015625e-07,0.2,1372.70166015625,3412.0314453125,0.00234375,-10.283873462677002,0.0014675669,-10.226213399999999,80.4
0.38689046874999994,27648,-237.17331552,216,0,46.14,95810,,,,,,,,,,,,
0.38689046874999994,27776,-234.13410067999996,217,0,45.41,96101,2160,0.0003,-0.011088453978300095,-3.5762786865234375e-07,0.2,2008.5869140625,4113.698071289063,0.0,-10.28290147781372,0.00078052934,,
0.38689046874999994,27904,-239.92492608999999,218,0,46.42,96383,2170,0.0003,-0.08520223088562488,-2.384185791015625e-07,0.2,1743.2249755859375,3083.180810546875,0.28671875,-10.278105211257934,0.04100788,,
0.38689046874999994,28032,-233.91346291000002,219,0,45.16,96660,2180,0.0003,-0.07741849245503545,-3.5762786865234375e-07,0.2,1180.6793212890625,2232.5439514160157,0.35625,-10.261867427825928,0.065931365,,
0.38689046874999994,28160,,,,,,2190,0.0003,-0.03605254739522934,-2.384185791015625e-07,0.2,1242.1273193359375,2818.9898315429687,0.0359375,-10.25386438369751,0.0086415,-8.202977800000001,3.6
0.38689046874999994,28160,-236.2444173,220,0,45.53,96977,,,,,,,,,,,,
0.38689046874999994,28288,-235.59664907,221,0,45.35,97246,2200,0.0003,-0.0361378438770771,-2.384185791015625e-07,0.2,1366.2215576171875,2447.3307189941406,0.021875,-10.253833246231078,0.006845108,,
0.38689046874999994,28416,-238.42468688000005,222,0,45.71,97553,2210,0.0003,-0.011261632200330496,-1.1920928955078125e-07,0.2,1443.356201171875,2948.5857543945312,0.0,-10.251710414886475,0.0013614427,,
0.38689046874999994,28544,-241.47371497,223,0,46.01,97842,2220,0.0003,-0.009150530491024256,0.0,0.2,2294.67919921875,4743.67177734375,0.0,-10.250609540939331,0.0005187169,,
0.38689046874999994,28672,,,,,,2230,0.0003,-0.010055807186290622,0.0,0.2,1515.0472412109375,3236.310339355469,0.0,-10.253306531906128,0.00067047635,-7.2625328,3.2
0.38689046874999994,28672,-239.54775329000003,224,0,45.49,98147,,,,,,,,,,,,
0.38689046874999994,28800,-236.00097817000005,225,0,45.08,98427,2240,0.0003,-0.03446571407839656,-3.5762786865234375e-07,0.2,1309.1982421875,2601.29609375,0.01015625,-10.250050449371338,0.0056544896,,
0.38689046874999994,28928,-237.98534348,226,0,45.4,98697,2250,0.0003,-0.03791069146245718,-2.384185791015625e-07,0.2,1238.2615966796875,2734.8142578125,0.02890625,-10.248353052139283,0.0080200555,,
0.38689046874999994,29056,-229.90650572,227,0,43.71,98971,2260,0.0003,-0.014416057895869017,-2.384185791015625e-07,0.2,1623.61474609375,3336.9705200195312,0.00234375,-10.247229766845702,0.0019393167,,
0.38689046874999994,29184,,,,,,2270,0.0003,-0.10844681588932872,-1.1920928955078125e-07,0.2,1359.7149658203125,2572.10654296875,0.425,-10.237930727005004,0.08406202,-100.5872378,80.4
0.38689046874999994,29184,-226.22074561000002,228,0,43.04,99912,,,,,,,,,,,,
0.38689046874999994,29312,-227.06905705,229,0,43.41,100193,2280,0.0003,-0.007693626545369625,-1.1920928955078125e-07,0.2,1513.383544921875,2997.5987548828125,0.0,-10.246981000900268,0.0021364833,,
0.38689046874999994,29440,-227.06905705,230,0,43.41,100497,2290,0.0003,-0.03589939083904028,-1.1920928955078125e-07,0.2,1242.6309814453125,2842.4378295898437,0.02109375,-10.248930072784423,0.0066592726,,
0.38689046874999994,29568,-231.18647016000003,231,0,44.1,100763,2300,0.0003,-0.007470584101974964,-3.5762786865234375e-07,0.2,1827.10546875,3498.9865844726564,0.0,-10.248266744613648,0.00082992995,,
0.38689046874999994,29696,,,,,,2310,0.0003,-0.08568890010938049,-2.384185791015625e-07,0.2,1291.5634765625,2719.049841308594,0.4171875,-10.24600396156311,0.064225286,-11.073232800000001,63.2
0.38689046874999994,29696,-226.89343879,232,0,43.46,101549,,,,,,,,,,,,
0.38689046874999994,29824,-223.74894514,233,0,42.94,101824,2320,0.0003,-0.009315628837794066,-2.384185791015625e-07,0.2,1686.591796875,3370.2344482421877,0.00078125,-10.252768993377686,0.0014181007,,
0.38689046874999994,29952,-222.30652541000003,234,0,42.73,102119,2330,0.0003,-0.023341179918497802,-2.384185791015625e-07,0.2,1324.2132568359375,2999.146447753906,0.0078125,-10.254982948303223,0.0031576105,,
0.3675459453124999,30080,-219.67897386999996,235,0,42.04,102393,2340,0.0003,-0.0099484886508435,-2.384185791015625e-07,0.2,2091.203369140625,4672.2134765625,0.0,-10.259842586517333,0.000744998,,
0.3675459453124999,30208,,,,,,2350,0.0003,-0.0401453070808202,-1.1920928955078125e-07,0.2,1566.7308349609375,3074.4348266601564,0.0984375,-10.252817296981812,0.02642126,-94.19014700000001,58.0
0.3675459453124999,30208,-223.17906331999998,236,0,42.75,103482,,,,,,,,,,,,
0.3675459453124999,30336,-222.85058730000003,237,0,42.18,103782,2360,0.0003,-0.03162907212972641,-1.1920928955078125e-07,0.2,1517.3817138671875,2866.78369140625,0.02265625,-10.223664379119873,0.006961963,,
0.3675459453124999,30464,-220.3694068,238,0,41.64,104069,2370,0.0003,-0.035918696830049154,-1.1920928955078125e-07,0.2,1869.648193359375,3262.1195678710938,0.02265625,-10.229671955108643,0.006930983,,
