time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/n_updates,train/explained_variance,train/learning_rate,train/is_line_search_success,train/kl_divergence_loss,train/value_loss,train/policy_objective,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
6781,1152,0,18,17,0.0036963224411010742,0.0003,1.0,0.004322189837694168,1643.6852416992188,0.264303982257843,62.9375,-368.15646512499995,,
6995,1216,0,19,18,-0.08893287181854248,0.0003,1.0,0.004582884721457958,1118.5211669921875,0.27798140048980713,62.705882352941174,-361.12266894117647,,
7196,1280,0,20,19,-0.014371275901794434,0.0003,1.0,0.004638880956918001,1032.1750732421874,0.24527882039546967,62.705882352941174,-361.12266894117647,,
7406,1344,0,21,20,-0.03712153434753418,0.0003,1.0,0.003736719489097595,1127.3946655273437,0.24668610095977783,63.45,-356.61266075,,
7628,1408,0,22,21,-0.014450430870056152,0.0003,1.0,0.0043664295226335526,685.8372009277343,0.2449176013469696,63.45,-356.61266075,,
7847,1472,0,23,22,-0.003977298736572266,0.0003,1.0,0.003862475510686636,1456.4242919921876,0.23297281563282013,64.52380952380952,-360.93039757142856,,
,1536,,,23,0.0016267895698547363,0.0003,1.0,0.0039916327223181725,1139.4751708984375,0.2468937635421753,,,-200.1618916,400.0
9458,1536,0,24,,,,,,,,64.52380952380952,-360.93039757142856,,
9677,1600,0,25,24,-0.0030303001403808594,0.0003,1.0,0.003964852541685104,2013.489990234375,0.23561428487300873,64.52380952380952,-360.93039757142856,,
9885,1664,0,26,25,-0.001979827880859375,0.0003,1.0,0.004021922592073679,1305.371630859375,0.2282678484916687,66.25,-367.64693241666663,,
10100,1728,0,27,26,0.0011587142944335938,0.0003,1.0,0.00453613419085741,845.4677429199219,0.20511022210121155,66.25,-367.64693241666663,,
10287,1792,0,28,27,-0.0024851560592651367,0.0003,1.0,0.004256128333508968,1581.76787109375,0.25610673427581787,64.64,-358.96279187999994,,
